3 10000
0.7760416096 0.5619540913 0.3453686649
0.1922912406 0.9315734740 0.3951959335
0.1421945733 0.7642588233 0.0221994998
0.2557495231 0.5616481343 0.8444764995
0.4030069322 0.6672528392 0.9518811170
0.2917082089 0.5004172807 0.0801419891
0.8022860700 0.9343028811 0.4436743673
0.6905763667 0.3390071829 0.7460252119
0.4679507579 0.8506896184 0.9736490347
0.5125424950 0.1252562623 0.0955442596
0.1973677379 0.5725472344 0.3635747566
0.2923581201 0.9017508746 0.8406951305
0.3764494881 0.5311133798 0.7879733400
0.8599142818 0.1846958133 0.6421991134
0.4231628863 0.5286987788 0.5622425452
0.8868858592 0.0002755373 0.8389097745
0.7098289673 0.9468713476 0.1171032298
0.3690293225 0.3904617468 0.5137109167
0.6154977628 0.7290139701 0.6086700424
0.2141483472 0.4727248231 0.0773143243
0.8507109529 0.2965372184 0.7884084890
0.6483427914 0.5636367585 0.2962336320
0.8716129016 0.4208576356 0.6467165069
0.2174071650 0.0682894240 0.3786560712
0.7861801529 0.1601974864 0.8246843667
0.9169973922 0.4687554707 0.7137300940
0.4288078663 0.4956091478 0.1997130410
0.0578137074 0.4841659624 0.6165170884
0.1745230186 0.8449783506 0.3259391668
0.9865259449 0.8776901033 0.3639680081
0.4141258171 0.8102013898 0.5678102608
0.4352145718 0.8598199911 0.0606285185
0.6317050738 0.0527344321 0.2504573182
0.0319295724 0.6241714743 0.4816176144
0.6265706683 0.5521130682 0.3850189058
0.8137658782 0.7172620343 0.7555179499
0.6590849416 0.5019047214 0.4061073453
0.3827823692 0.7668292612 0.2515153713
0.8431869411 0.2412905258 0.4159782743
0.9084950949 0.5958899994 0.9575490344
0.4211749386 0.1909004928 0.9034537037
0.2165728174 0.4237363687 0.9558355979
0.2901110013 0.4394811424 0.5443444909
0.6881224413 0.2531882719 0.7562829723
0.2737801764 0.3026127934 0.2606832429
0.8248873170 0.8487026445 0.3934602961
0.7982065239 0.4393370906 0.0139085868
0.7616034905 0.7173501072 0.4448892858
0.3691030875 0.9445135589 0.6207365192
0.0982491899 0.2823217623 0.1397484313
0.1177336326 0.7249806667 0.6025554877
0.1828379984 0.9608304423 0.9821749139
0.8224621384 0.8955451130 0.6315865486
0.1543387279 0.0888626647 0.6204831193
0.6882067077 0.8732337022 0.3688753597
0.9458970017 0.0090985189 0.0253173482
0.5094390297 0.8825724485 0.2455961253
0.8920836360 0.2482562044 0.1708267366
0.5567250968 0.0131472203 0.2878752893
0.1479329708 0.0838786398 0.9013743639
0.1498091939 0.6018241979 0.4278811722
0.6823163076 0.6345570247 0.2836720556
0.6235203553 0.4440703307 0.8380036819
0.6548913100 0.5820135520 0.2236171373
0.8017781680 0.5935792733 0.6855848543
0.6757491597 0.6847184007 0.8135537852
0.8349117336 0.5311653740 0.1969529392
0.7813188475 0.6153793719 0.9894032125
0.0287199680 0.5508699359 0.0257850433
0.0466356167 0.6886434692 0.9786850800
0.0201630674 0.8183535946 0.7341037256
0.1474127413 0.9689201059 0.3046480686
0.1451308965 0.1793449731 0.9261105181
0.8723528067 0.1274993484 0.4627996897
0.0285759350 0.9930001938 0.6531963294
0.6132388235 0.7532607399 0.4623800534
0.9339827235 0.5546527644 0.8475978672
0.1489950223 0.7747717881 0.2677298337
0.8139450094 0.0328241125 0.0770075664
0.5108430111 0.4506808025 0.8109244341
0.8266531289 0.1818827133 0.9244501031
0.5433222472 0.1224534889 0.9066117177
0.0615515024 0.1416091571 0.3449405763
0.1094859907 0.8481260230 0.8486810994
0.8808197929 0.2660365606 0.2956073541
0.5090973628 0.5756992441 0.1158601262
0.1693326134 0.6065521976 0.5082839100
0.1670945581 0.9279957819 0.7819531445
0.0096713990 0.2363604637 0.1501219535
0.7220045143 0.7914016260 0.5754075907
0.7036072441 0.4707300858 0.3214306213
0.2631748970 0.6867219316 0.8772855196
0.9918574645 0.9718210569 0.3516970723
0.0953146225 0.0555771835 0.7465667436
0.8983905079 0.2349281818 0.7597769847
0.8741064183 0.6025593485 0.4460559790
0.8560403189 0.0115157873 0.6843382860
0.8596632623 0.1733440434 0.8751928099
0.7971045840 0.8124488472 0.7932693068
0.4106528225 0.0057478166 0.1279985869
0.4707884562 0.9206619922 0.0774723241
0.4003069504 0.1833988439 0.2029561890
0.0872893100 0.3343399339 0.5150938693
0.0448672871 0.5308876313 0.0169337151
0.9739344261 0.5467146353 0.3418429448
0.1061905380 0.5840611646 0.2751228356
0.9534371190 0.3792258409 0.8279453928
0.5171665601 0.0092411123 0.4147077647
0.2902818438 0.7433708275 0.8315585562
0.1908216383 0.0357277704 0.8014387829
0.9545502530 0.1558165477 0.6740778390
0.4809323329 0.2935788818 0.1439291441
0.0062804160 0.3569464678 0.8746906187
0.0452546383 0.2251115928 0.8971320475
0.6727294736 0.9225144322 0.4628414049
0.6827641283 0.2744122101 0.0224799746
0.2374910724 0.8733342554 0.5119340780
0.0151510349 0.9996913376 0.0895434224
0.9254476190 0.0329058917 0.4357892299
0.2827544545 0.9145396581 0.4537661555
0.8562375824 0.3312905452 0.1218893887
0.6357899048 0.5427709966 0.8197202053
0.1063789273 0.9974509503 0.1812036256
0.5987271797 0.0750631126 0.2289487078
0.0550196543 0.9762842888 0.5319227797
0.0888101469 0.8992606058 0.6774341447
0.4354128682 0.7077138997 0.1471130926
0.5697434729 0.0040755868 0.0517877217
0.9056159284 0.3369834542 0.7001336040
0.5686004085 0.3380548320 0.6684906469
0.8065605345 0.2143918039 0.4973108921
0.3803505337 0.5931729704 0.1510360307
0.0055472098 0.0677194662 0.4010499734
0.3379314116 0.3771496763 0.6797621109
0.4750483103 0.2122492613 0.2020214381
0.8511084289 0.1028178316 0.6769426832
0.5237573483 0.7078012275 0.7646269117
0.5993117984 0.2336847837 0.7489218811
0.4819715151 0.7390998830 0.4480110463
0.7372936728 0.6698661933 0.8914991638
0.1162871082 0.5759289811 0.9368584340
0.1032499601 0.7341736932 0.7016115112
0.3420629400 0.1737076411 0.6162336161
0.5485149594 0.5613340907 0.7450227129
0.1806580188 0.6027106725 0.8286606281
0.9778367493 0.2852901968 0.5853887266
0.1633631427 0.5548609123 0.1622574233
0.5309732613 0.9961883366 0.9913109320
0.1768034964 0.8106099967 0.8472503416
0.0825127651 0.4956764084 0.2854532199
0.2409914660 0.6555216352 0.2069669451
0.7930040475 0.5067362785 0.0316936591
0.7577002388 0.1185603971 0.4799506285
0.3950052438 0.3116301006 0.4121229985
0.1667710342 0.0182379482 0.2144302837
0.5618893198 0.3610286583 0.1034130240
0.3333460166 0.7873406575 0.8767287790
0.0557598471 0.7416660458 0.2627822058
0.3617288606 0.8967731726 0.9609315528
0.2060184595 0.8118293001 0.8310096077
0.1013619704 0.6294570898 0.8909555229
0.1920850294 0.2877568692 0.3854937939
0.9908721253 0.2641114354 0.3121563649
0.9306827893 0.8733623146 0.0793335558
0.8387257196 0.2973562640 0.6063749206
0.7678190496 0.7230337099 0.4106388074
0.9800157397 0.5141830278 0.3980074156
0.9023677656 0.6078715529 0.0150098580
0.7522855014 0.6304216232 0.6967077752
0.7682934085 0.5318542456 0.3150795245
0.9571083116 0.6305616120 0.0671553135
0.9004515829 0.6279959331 0.2640187208
0.2770071042 0.1565572795 0.7132593439
0.0262482744 0.4673147171 0.3154619372
0.2117799100 0.9593762774 0.8019380352
0.3137805538 0.4434248936 0.9696409161
0.2927194080 0.3830962722 0.7962755287
0.4249239554 0.1823625589 0.5004501794
0.8053927401 0.0640219521 0.5659078984
0.5648797011 0.7778055885 0.9000588410
0.3087819083 0.2709926129 0.3183452060
0.5247708127 0.4147924144 0.8436914050
0.9437884895 0.5737071305 0.4352192407
0.4937661110 0.1438665208 0.6253977904
0.3240279716 0.5498688722 0.4975240404
0.3344685103 0.7797268935 0.2639357118
0.9740373462 0.1393799582 0.2641174865
0.3538546405 0.2378951437 0.4037793446
0.5888043227 0.6484702279 0.3586295408
0.4003685287 0.1131601481 0.1617513745
0.7792258864 0.2061574910 0.3250279578
0.9730569536 0.6172160940 0.8099753245
0.5124159746 0.5314696881 0.5121067644
0.7573539272 0.2639171392 0.2861555782
0.2396453046 0.4017140571 0.5263255492
0.9931118278 0.0610367683 0.4993731486
0.2084073439 0.6234572698 0.2497052132
0.8918508201 0.7426730310 0.7613381560
0.7878404715 0.2365972988 0.2811981143
0.3167560020 0.6098461138 0.6352842005
0.9104620427 0.0131317299 0.2495990258
0.4063394816 0.2004707226 0.3238135041
0.7979521695 0.7987808236 0.0469954755
0.0923505933 0.4063453382 0.9669182866
0.8485045693 0.2198854815 0.5096137420
0.5691353867 0.4881566077 0.5399904505
0.4954619473 0.6297556422 0.9353147772
0.2947520804 0.0675547308 0.9464689573
0.0488447621 0.6712589433 0.2138037166
0.9397603892 0.5012772922 0.4340792359
0.2470988266 0.9165855914 0.6962369973
0.3952894098 0.9899567804 0.6084747625
0.2282800816 0.2052238560 0.0029995690
0.4495619524 0.8927455122 0.9662267486
0.7509935509 0.1426423597 0.0502531838
0.1354160998 0.7861704613 0.2052387261
0.7623636595 0.5868376191 0.9560972739
0.0415312778 0.9484728548 0.6395217872
0.1710233061 0.7202790993 0.9794625746
0.3945387863 0.2615431529 0.9881253709
0.0841615717 0.6245156699 0.0871466299
0.3210840128 0.8310227841 0.0077616582
0.6592075389 0.1739653759 0.2844684252
0.9353737272 0.0138366950 0.5564942130
0.6707052785 0.8011034741 0.1169731674
0.0876087857 0.0925187607 0.1063562337
0.9834930424 0.5343702711 0.1318462881
0.5180234578 0.6592581493 0.0791561433
0.9119773452 0.5999706085 0.5554257565
0.8191134371 0.5316435164 0.6225699043
0.3301168977 0.3685682010 0.3231684696
0.4814270449 0.2502012823 0.8644624015
0.6592825699 0.3709883396 0.4613373274
0.8767305912 0.9694685412 0.6709107680
0.4007486189 0.1669350259 0.9786188979
0.7478581365 0.7631302842 0.3667470542
0.8392392637 0.4884570346 0.7840749500
0.7065464532 0.5081290957 0.8993905221
0.4150873072 0.3816954705 0.0718317951
0.2808473170 0.5587297241 0.9903477468
0.1232018484 0.8016507415 0.9320306037
0.2402248778 0.7086852035 0.7604341229
0.6943792740 0.9064716615 0.0794708086
0.2826078821 0.9141902864 0.0742170921
0.9389670360 0.1568004718 0.5373506804
0.0667435534 0.7666642041 0.2166828515
0.5671275808 0.1363245479 0.1742332474
0.4143920770 0.6114484886 0.5264624111
0.7889109158 0.0176983427 0.0767408274
0.5399169079 0.6658028615 0.3430467762
0.6293922308 0.2745906558 0.7746153787
0.0619807943 0.8135107448 0.7677038174
0.4840361890 0.9307323349 0.1857201751
0.6617787219 0.7812533455 0.2316551404
0.3059748111 0.3125279932 0.8098991801
0.3593439610 0.4556671855 0.6190947016
0.6160560155 0.5127288536 0.7763935026
0.6757260904 0.0781290166 0.3428066106
0.6630882134 0.2826630922 0.6134548200
0.6686355160 0.3308535681 0.5497365364
0.3647021497 0.1051694615 0.6163018437
0.2412489401 0.2347032557 0.9556516341
0.7906043969 0.3870228297 0.1559343817
0.0493518724 0.3751149167 0.6849667648
0.8987533901 0.6734009557 0.2921561830
0.1880046481 0.2472096386 0.8817452483
0.1766000251 0.1735635561 0.5109417350
0.7453122062 0.1961472808 0.8926280420
0.2657294712 0.1146188836 0.0611426037
0.6837784006 0.4571115404 0.7796780503
0.5052906285 0.0687340032 0.2568541194
0.8699810162 0.3803933701 0.0792600537
0.2481461396 0.4873937757 0.3244532993
0.3718336521 0.1608447985 0.9279634595
0.1399997957 0.6075356038 0.9119094558
0.1516142779 0.8154877435 0.8689153682
0.5065614023 0.0067229673 0.2366341172
0.7470231562 0.6719463988 0.6380466984
0.6322348252 0.9106720704 0.5508341002
0.3698627883 0.9520103932 0.6688690233
0.8524013170 0.7606965067 0.4375988669
0.4648006044 0.1862840395 0.6637774361
0.4838058943 0.0665262349 0.2556206157
0.1531368048 0.1370238076 0.5913743240
0.3592057668 0.3333186617 0.9868023954
0.4641645407 0.2814814754 0.1054102925
0.0927598635 0.2010746916 0.0334104451
0.3647245868 0.0709383743 0.4879022199
0.4455789421 0.3776637627 0.1553267554
0.3458219378 0.5960229734 0.4332028617
0.2679978029 0.6654185623 0.2864032134
0.9517209880 0.0606707024 0.8828996487
0.4691043006 0.4717771992 0.3477982436
0.4125963470 0.4932337812 0.2229367066
0.9503268000 0.1249430814 0.6899754986
0.3327204759 0.8267502558 0.2457196781
0.4572355809 0.9918528335 0.7380758527
0.1258519832 0.3532174354 0.3824846937
0.7012416854 0.0652112564 0.0889773278
0.1960022367 0.0081147386 0.9745379177
0.2282250598 0.1733231478 0.7865770514
0.9688045440 0.1242436443 0.3763238424
0.3507328301 0.6471250544 0.4026499813
0.3692335617 0.4685338912 0.4246842407
0.9551106560 0.5283906547 0.7777436128
0.1042807894 0.5032712263 0.5084379774
0.7964938941 0.1897724534 0.6326064563
0.2897847096 0.9950343512 0.6831976068
0.9672516900 0.1814731459 0.1390358826
0.2393597397 0.4890268355 0.5486698165
0.5992799801 0.0512848032 0.4616364344
0.4050566299 0.2924988862 0.3417233242
0.6723859435 0.3381907909 0.7562644355
0.5949968993 0.3081430887 0.2829180864
0.1942044823 0.9226282585 0.3276668984
0.7853915685 0.7910008677 0.5825240563
0.2168518271 0.9968954879 0.5871293528
0.7775323361 0.2834756618 0.2317663866
0.0591566808 0.2816066821 0.3690580018
0.5149815105 0.0974555678 0.5439772921
0.5814351606 0.1785777250 0.8528249451
0.9418569474 0.5945896641 0.2431628405
0.5458592317 0.2734245364 0.9331163790
0.7599576342 0.3492819614 0.6041854541
0.0632322394 0.2670618909 0.0805482353
0.4256194624 0.7681855742 0.1450491361
0.8589144313 0.3112123351 0.1552336713
0.2840123507 0.9203019513 0.1052302038
0.9165584647 0.2152314668 0.9884833228
0.8417648458 0.0827272442 0.7960207627
0.4200705008 0.1900007936 0.8275388790
0.9916531757 0.9447162943 0.9898038845
0.0628400580 0.0667071195 0.0541680048
0.7522989657 0.7830764034 0.5092816951
0.9706150328 0.7552216681 0.0409100983
0.8366639122 0.5451173560 0.1503093544
0.4385200697 0.9506903489 0.4573408826
0.3043943796 0.2546143135 0.7649884662
0.4462764472 0.3579799837 0.6493386575
0.6009792723 0.2723943967 0.7966605112
0.3484553802 0.9528490419 0.9732225272
0.8283011873 0.7499122956 0.5887914935
0.4039903795 0.7901863899 0.6116218329
0.4346941659 0.6036449050 0.1954379920
0.3175227152 0.6050820749 0.6674586436
0.6484158604 0.4226262552 0.3227847012
0.9698883720 0.4811934081 0.9347969134
0.4732602920 0.0473414221 0.8734887522
0.3934093127 0.2417402847 0.9579700048
0.3468685228 0.3579722252 0.0828981802
0.9481707293 0.4777535672 0.9475050494
0.5389814828 0.3592839101 0.9300340521
0.8901543933 0.4645511153 0.3868671706
0.9806718906 0.5767809816 0.2942526990
0.7270614811 0.8450376601 0.5392868923
0.8563966669 0.4390220255 0.1462960749
0.0504275688 0.0157466501 0.4635610478
0.1138696434 0.1614230998 0.1024666149
0.0894463056 0.0142451744 0.7903622310
0.4187027301 0.7370952834 0.3988603549
0.9156075456 0.5684202594 0.3235511301
0.8980487321 0.5891204004 0.3178964619
0.3400159296 0.9746273571 0.1937161417
0.3068342557 0.7894119163 0.1178167694
0.9995965237 0.0556015920 0.5768537731
0.5843308190 0.1611718818 0.3403310726
0.6582695574 0.1185487815 0.2778761962
0.0753760369 0.2616402205 0.8613606899
0.8611498165 0.3333649533 0.7143579061
0.6740359833 0.4156575238 0.7760354273
0.2261801843 0.5087243069 0.4874409057
0.7219081845 0.4084502310 0.1501540009
0.8243785189 0.7387843398 0.5447538795
0.9742219732 0.8835250637 0.9110303201
0.9556880211 0.8982792405 0.5090698834
0.4371822754 0.5221664825 0.2999645173
0.3609762895 0.6439267375 0.7568564930
0.1570502690 0.8533645211 0.2249506186
0.3782846273 0.4054258856 0.1136160176
0.4044596465 0.1748242405 0.5260319785
0.3730179825 0.8444961836 0.0489942199
0.4561980222 0.9701839462 0.6174455601
0.2601093159 0.9534445867 0.1565563749
0.1467241376 0.0077824104 0.6700727078
0.9127422142 0.1196706283 0.1064846570
0.9932668222 0.2351719162 0.8660386959
0.7483121668 0.7257689770 0.4384483270
0.6875129733 0.9903730714 0.7944897405
0.7022985262 0.6905269283 0.2388135524
0.9489831637 0.1278686726 0.9622540778
0.7911677136 0.6547136878 0.0109670811
0.8270532738 0.7882583837 0.0928179782
0.6216126221 0.5037185792 0.7542242728
0.1005024761 0.5578415139 0.5251439221
0.0911900777 0.4862796756 0.9577236242
0.7423671968 0.9304526101 0.4293084082
0.7473271439 0.9012180380 0.9688502271
0.7223038197 0.9176356719 0.8827554257
0.5768410471 0.1297494631 0.4414540685
0.7468888342 0.3267519875 0.6769040315
0.4839771633 0.9409760924 0.0806829818
0.2504785142 0.7321833114 0.1639575919
0.9080795939 0.7140475561 0.2944703581
0.2712600176 0.2369547270 0.5950286041
0.8392467282 0.3619033240 0.7113433357
0.1118622205 0.5196620074 0.1553381069
0.3561250641 0.3307754647 0.0773743305
0.3373008984 0.2660371515 0.4192003283
0.3850733373 0.3584793960 0.8015656726
0.3259061593 0.2222133171 0.8976248328
0.3840780575 0.9797923509 0.9029908748
0.5958203396 0.0974325810 0.5150237522
0.4246132103 0.1621476823 0.1838334802
0.9778147647 0.8104055437 0.6722092878
0.0157798740 0.2456285591 0.9362127290
0.5319617215 0.5957201034 0.2953055756
0.2717659262 0.8693805194 0.4092511884
0.7667638477 0.2856231675 0.5033901461
0.2027658410 0.3717332386 0.7458007540
0.0845185803 0.1273027574 0.3318367152
0.6375139602 0.9633756409 0.0972754238
0.2877109803 0.0520487248 0.1128476301
0.7887947190 0.4723014334 0.8132875758
0.9344361690 0.7921420204 0.3802667215
0.5211635247 0.3842506671 0.1251495862
0.8138049917 0.7161207968 0.2181008722
0.6522752642 0.4581615376 0.9591283699
0.8749955069 0.0368874766 0.3879136604
0.3675782205 0.6681575660 0.0657220502
0.6656239134 0.1042097306 0.7628199831
0.3855356845 0.3340615455 0.9526415802
0.7564349196 0.7597345145 0.6571961980
0.8959290162 0.9440911195 0.4370077114
0.3168421744 0.2307735203 0.9018233067
0.9391427880 0.2477992389 0.3497483569
0.2908172309 0.2048899685 0.6387005798
0.6880711220 0.4340751981 0.6299972388
0.8714606069 0.1278429418 0.5907226103
0.1599843459 0.5121851352 0.6024825945
0.9591126037 0.0165354872 0.3777919831
0.3299622454 0.2969050014 0.7693314167
0.2411746215 0.4129272020 0.5382503099
0.2572139273 0.3888700481 0.4184688533
0.2319075361 0.8206573974 0.7436234143
0.8672832984 0.3669214423 0.6098690922
0.3180328214 0.2137211951 0.1295083580
0.0726785285 0.4463860917 0.2745968948
0.6797181714 0.1330539871 0.4507185752
0.6468993405 0.2846963030 0.5415218949
0.8055524947 0.8699392635 0.3653515134
0.6646258212 0.7835153602 0.9640873239
0.7814812575 0.1380472030 0.2690854657
0.3395673779 0.7244428200 0.9074112276
0.9058585973 0.3928190155 0.9749910285
0.1563308979 0.3534081346 0.1077187752
0.8264557110 0.9858794371 0.3211139547
0.2705415697 0.1184788611 0.9142043652
0.7792486009 0.4203280053 0.2519062608
0.1217181929 0.0627188779 0.9251997347
0.1976497212 0.9571314400 0.9515984954
0.7106666093 0.6128803089 0.8038039308
0.3083131085 0.0178245913 0.7363922590
0.7719848007 0.8793243596 0.7979299165
0.7760172329 0.7247236472 0.2249046051
0.9445253118 0.5677650887 0.9014267818
0.1389513246 0.1440923690 0.7426746346
0.5782179680 0.5573270794 0.2149564231
0.9963489071 0.9182017761 0.2205694078
0.0330793967 0.5380556669 0.4317395780
0.6091973431 0.4528854124 0.9859906175
0.5461635763 0.4898114975 0.1354359077
0.6454422913 0.0873062750 0.7600043773
0.4553636546 0.4413107826 0.8786991712
0.3721969040 0.1787771968 0.6335911576
0.7644378640 0.8142091949 0.9041109169
0.8125021949 0.2562517863 0.6599310798
0.3836986912 0.4664302651 0.8672964230
0.3910814834 0.6592463575 0.0584772584
0.1187904324 0.0630502897 0.2353219752
0.0223258575 0.7877244578 0.2793512164
0.1045498919 0.9223539831 0.5385745919
0.0990878951 0.4044770750 0.5732397579
0.2547361621 0.5906827123 0.4625843696
0.4927164566 0.5460883681 0.5466583365
0.9379216925 0.0908955134 0.8651108669
0.3433285012 0.9187765329 0.8103683798
0.6118986001 0.4821675949 0.7019196890
0.0550704987 0.7219117722 0.0446871519
0.4576980630 0.7412714358 0.4847666967
0.5418018229 0.0688604939 0.5473144399
0.1699010438 0.5236632754 0.3787212539
0.2395393267 0.2242603796 0.5424772323
0.2138534023 0.8969587192 0.0134456129
0.8519536224 0.1664938427 0.9788546111
0.7798654446 0.6739375166 0.0919935647
0.4628492789 0.6344212639 0.6897813173
0.7516035801 0.8217202274 0.3157618098
0.3384043824 0.7515011673 0.3223408056
0.0264007246 0.6281620663 0.1476125396
0.2731996514 0.9811567832 0.1791041528
0.9786346029 0.8370678460 0.4026166371
0.3721831200 0.4620845991 0.8295649791
0.5004968398 0.8758950268 0.9443894723
0.9016116000 0.3681816680 0.2911039904
0.6480898245 0.3399636367 0.2627142932
0.4647068827 0.2433774123 0.4668287522
0.4255143671 0.9237587159 0.7592874330
0.8017076373 0.3073179066 0.1453315166
0.4847351827 0.8688493252 0.0544191594
0.0288861415 0.2707308276 0.0786367876
0.3135753479 0.6812912456 0.0841686819
0.5670952773 0.4532179639 0.2148875637
0.8970390387 0.2674379263 0.3151437771
0.8362790749 0.5150217153 0.7067087091
0.6392626920 0.8507476465 0.4459162177
0.7902495709 0.2903562383 0.6000486278
0.9870374299 0.9699071424 0.0617379311
0.7317440021 0.2631502074 0.6354623944
0.3677439947 0.9294926428 0.6511486655
0.2812470283 0.0222130400 0.9849851705
0.3050804235 0.0097236818 0.1468482477
0.5776167795 0.8295753250 0.1830703764
0.0882337855 0.3587303271 0.1898040958
0.3658889143 0.4867738960 0.7530615441
0.2128198566 0.3746368556 0.4293294402
0.9206769339 0.5855789102 0.4297015103
0.5001447102 0.7636926925 0.0205689251
0.0501956409 0.2170686181 0.8725235849
0.7334691484 0.0199219319 0.7600225650
0.1383121445 0.9335117316 0.3594048552
0.8932840083 0.4690650797 0.3236523322
0.8186354113 0.1177515542 0.9809646056
0.8380130666 0.2043109728 0.9788282112
0.9336309464 0.3606666751 0.1280799064
0.2020802538 0.1415137267 0.2736220127
0.4170335769 0.7415752539 0.8468568455
0.2627370341 0.6782744567 0.5130836270
0.9378325311 0.8033304758 0.3588704963
0.2853850863 0.1431804151 0.6258112715
0.4574353357 0.8862430082 0.7280412712
0.2427841615 0.7176631496 0.1375550909
0.0506814840 0.0803087239 0.4950498266
0.8341947706 0.7751778017 0.2263143196
0.7236275237 0.7257764222 0.4962865315
0.0898154909 0.2753794030 0.2524485332
0.3007089235 0.8370809815 0.3728803131
0.4757135209 0.2100794850 0.9666464315
0.7107525588 0.7563605976 0.9047507375
0.7601995045 0.3601576113 0.1955332463
0.8789790898 0.9755996610 0.0801584861
0.7453502013 0.0963117991 0.2237867104
0.5459047103 0.1789736251 0.5437868886
0.8881628094 0.9281004434 0.1553211193
0.0565491679 0.6141946925 0.4445347763
0.0647882893 0.5770370893 0.2117530006
0.1872474715 0.6971883301 0.5070392878
0.7785887376 0.3418068880 0.0690190928
0.9128136171 0.7337962430 0.0811904200
0.1669303652 0.0002657427 0.8465532043
0.6507704929 0.1178925070 0.0740442096
0.2068149503 0.8056388588 0.3970811940
0.7036547938 0.4041646637 0.2084869073
0.1724825492 0.4511344224 0.8981799650
0.6110808382 0.2904460680 0.8821633673
0.6783587284 0.6905365977 0.9846235120
0.7969236864 0.4842936486 0.0789090674
0.1619020584 0.7046881290 0.2090473122
0.9499542921 0.8822477776 0.2498605173
0.2720444765 0.2750765426 0.1658303705
0.0346003376 0.6787389288 0.5965792417
0.5527008063 0.3310064056 0.2304949388
0.3754595639 0.8372227875 0.3394882859
0.2942483707 0.2012216082 0.8481666679
0.3579432203 0.6261583689 0.5658569264
0.7534782317 0.3902537522 0.3052593302
0.0652490444 0.4781398185 0.6513315156
0.4331418987 0.1840652157 0.1107901037
0.3271392707 0.7877308956 0.9398583484
0.9146088717 0.3231787927 0.4222754865
0.6767996040 0.8823027056 0.2522767810
0.9761726398 0.1122669648 0.1471089224
0.1204033238 0.4893902249 0.1854554398
0.9651464643 0.7712890081 0.4237971287
0.6634680146 0.6680473626 0.6267712832
0.9037914815 0.7702444864 0.0318385681
0.9655021005 0.6344101432 0.5719200213
0.4647824164 0.2110250038 0.8903746348
0.1643164849 0.2347202559 0.6635282437
0.0885848496 0.8787703052 0.8246926828
0.8509409627 0.7770012735 0.9647173141
0.6553971309 0.6179571813 0.6496548637
0.9853881239 0.0838699315 0.7134684768
0.3121957039 0.4630918168 0.7762127238
0.5900507562 0.1889725150 0.6041148840
0.7572293150 0.8924428091 0.6147526518
0.7799961430 0.2006467391 0.2011290005
0.8411897635 0.8600879194 0.1613588712
0.9066440392 0.0828657595 0.1451971368
0.3784195546 0.4995791967 0.5121710687
0.6710362569 0.4125247458 0.6524447353
0.7170119706 0.4503369752 0.4407863152
0.2823907187 0.5039868192 0.1030242845
0.4973388897 0.1716875230 0.3887606660
0.6143548627 0.0971597009 0.5507835439
0.7393972604 0.4812275761 0.8796294122
0.3134659283 0.6524883569 0.6636648763
0.3391833361 0.4804191012 0.4145541705
0.4089865817 0.4738791065 0.4319736495
0.8384954133 0.0021863706 0.0788851728
0.4625390122 0.4514763357 0.9283071109
0.8760316609 0.1005126567 0.7208864395
0.9803964877 0.9129398585 0.4620049351
0.4099883059 0.8795237705 0.5729809752
0.9368901181 0.4818573119 0.6036625960
0.5587498147 0.5232298131 0.8228926072
0.8503797568 0.9214361013 0.5931303912
0.2329468627 0.6683127757 0.1207963933
0.7043035645 0.2527870219 0.2302996739
0.8610694874 0.2127993051 0.9835824329
0.3659243293 0.0041841071 0.3016728030
0.0825263457 0.9227175372 0.4333784641
0.8924998135 0.2587368262 0.8032357930
0.6214365919 0.2908800638 0.9617073565
0.1896341224 0.9621654225 0.8048494249
0.8805519854 0.2353244700 0.7425521170
0.0312238281 0.9042925688 0.2646612719
0.3984883768 0.1703810626 0.0982631907
0.4925984291 0.7387738393 0.1050627703
0.5731537848 0.4172459000 0.8610869004
0.8528787294 0.3703603597 0.9714842348
0.5476965668 0.1287805557 0.6413753147
0.9619777624 0.2175458511 0.6204541901
0.3512406560 0.9582930141 0.6634516000
0.4562554397 0.6363564878 0.3273213606
0.5750819499 0.5854528064 0.9091630699
0.7570186842 0.5026919145 0.5689971863
0.8418841609 0.7429289721 0.1428997569
0.3209300202 0.9925579770 0.4274950233
0.1279894516 0.8223724105 0.5948098807
0.8702713140 0.7731360112 0.8491570509
0.9744518376 0.7089605290 0.0807869698
0.0889275806 0.5442978066 0.8628121743
0.9099223148 0.9875608445 0.6266273779
0.6273821156 0.8746493772 0.3437613861
0.4897609853 0.0138254992 0.8265808841
0.7701762581 0.9149788121 0.1091649014
0.4239751073 0.1671739264 0.3394615832
0.0944463272 0.3200462223 0.6680303747
0.9470001987 0.9602768001 0.0980464425
0.8976349539 0.1271661997 0.0245551165
0.6781673126 0.8194359059 0.8003210254
0.4927557884 0.7907160577 0.2724638950
0.5904119205 0.1101572822 0.4510416107
0.8165748082 0.0403870373 0.8165800273
0.2791722877 0.5433237722 0.0694660744
0.4825069938 0.4804724036 0.0233383319
0.5328430886 0.1870536831 0.3309951655
0.2763910023 0.0709844246 0.4539882091
0.9222729411 0.9780256033 0.3636407775
0.4464884519 0.9242606927 0.7812764041
0.5870816720 0.3514481514 0.2237140591
0.5772726157 0.9678187333 0.0074110402
0.5125585245 0.5508392427 0.8367968152
0.1926584081 0.6322185740 0.4941671650
0.5911346000 0.6136035319 0.0080270567
0.6553485252 0.7484843848 0.0574943172
